t,r,eps,h,z
5996,0.0067971351,0.0067971351,0.0000101897,2.1293366902
5997,-0.0026017984,-0.0026017984,0.0000098016,-0.8310464790
5998,0.0009143472,0.0009143472,0.0000104844,0.2823838027
5999,-0.0055202142,-0.0055202142,0.0000096575,-1.7763331352
6000,0.0013288143,0.0013288143,0.0000124480,0.3766301291
6001,-0.0006581488,-0.0006581488,0.0000112002,-0.1966575340
6002,-0.0020964581,-0.0020964581,0.0000107621,-0.6390536937
6003,-0.0020177558,-0.0020177558,0.0000110553,-0.6068524184
6004,-0.0007331029,-0.0007331029,0.0000112715,-0.2183607340
6005,-0.0016116875,-0.0016116875,0.0000108538,-0.4892050004
6006,0.0010669165,0.0010669165,0.0000108865,0.3233594289
6007,-0.0005370061,-0.0005370061,0.0000099584,-0.1701701865
6008,-0.0044722959,-0.0044722959,0.0000096486,-1.4397903476
6009,-0.0052643454,-0.0052643454,0.0000115905,-1.5462957684
6010,0.0016076637,0.0016076637,0.0000140299,0.4292086458
6011,-0.0019911080,-0.0019911080,0.0000124524,-0.5642448174
6012,-0.0055655415,-0.0055655415,0.0000124854,-1.5750915730
6013,-0.0052268701,-0.0052268701,0.0000151279,-1.3438531398
6014,0.0030973632,0.0030973632,0.0000172577,0.7455903805
6015,-0.0006884755,-0.0006884755,0.0000148620,-0.1785868066
6016,-0.0019667384,-0.0019667384,0.0000139218,-0.5271062820
6017,0.0030052391,0.0030052391,0.0000137608,0.8101346004
6018,-0.0062282486,-0.0062282486,0.0000120334,-1.7954403292
6019,0.0001416048,0.0001416048,0.0000153285,0.0361682946
6020,0.0040818339,0.0040818339,0.0000139748,1.0918992077
6021,0.0010544679,0.0010544679,0.0000121857,0.3020698800
6022,-0.0019153187,-0.0019153187,0.0000110454,-0.5763027981
6023,0.0004739951,0.0004739951,0.0000112085,0.1415791352
6024,0.0018176532,0.0018176532,0.0000103798,0.5641783272
6025,0.0010477166,0.0010477166,0.0000094024,0.3416834544
6026,0.0058339203,0.0058339203,0.0000087257,1.9749716890
6027,0.0040845934,0.0040845934,0.0000083953,1.4097162676
6028,0.0024466902,0.0024466902,0.0000077867,0.8768049366
6029,-0.0002977772,-0.0002977772,0.0000072352,-0.1107043720
6030,0.0036033036,0.0036033036,0.0000072345,1.3396669554
6031,-0.0014526477,-0.0014526477,0.0000068293,-0.5558675816
6032,0.0017056302,0.0017056302,0.0000072901,0.6317123981
6033,0.0014350958,0.0014350958,0.0000068815,0.5470660799
6034,-0.0010095417,-0.0010095417,0.0000065758,-0.3936867542
6035,0.0039603781,0.0039603781,0.0000068992,1.5077724550
6036,0.0004521878,0.0004521878,0.0000066083,0.1759027745
6037,-0.0032921075,-0.0032921075,0.0000065111,-1.2901725947
6038,0.0017313642,0.0017313642,0.0000079163,0.6153553568
6039,0.0008249577,0.0008249577,0.0000073916,0.3034319088
6040,-0.0019156826,-0.0019156826,0.0000070926,-0.7193159905
6041,0.0000076086,0.0000076086,0.0000077224,0.0027379508
6042,-0.0001074926,-0.0001074926,0.0000075619,-0.0390896654
6043,0.0003393568,0.0003393568,0.0000074578,0.1242657606
6044,-0.0049384824,-0.0049384824,0.0000072522,-1.8338275816
6045,-0.0003092568,-0.0003092568,0.0000097137,-0.0992261465
6046,-0.0000580689,-0.0000580689,0.0000093578,-0.0189826067
6047,-0.0007958532,-0.0007958532,0.0000089721,-0.2656965939
6048,-0.0046073616,-0.0046073616,0.0000088963,-1.5447090270
6049,-0.0007027364,-0.0007027364,0.0000109975,-0.2119070861
6050,-0.0007061182,-0.0007061182,0.0000106056,-0.2168251000
6051,-0.0014999132,-0.0014999132,0.0000102697,-0.4680455753
6052,0.0027745164,0.0027745164,0.0000103224,0.8635703912
6053,-0.0015038090,-0.0015038090,0.0000092675,-0.4939823982
6054,-0.0019689529,-0.0019689529,0.0000094482,-0.6405600239
6055,-0.0047112128,-0.0047112128,0.0000098301,-1.5026388450
6056,-0.0000110034,-0.0000110034,0.0000119424,-0.0031840633
6057,0.0000345034,0.0000345034,0.0000111549,0.0103306920
6058,0.0018405011,0.0018405011,0.0000104702,0.5687992504
6059,0.0011845562,0.0011845562,0.0000094735,0.3848583127
6060,-0.0002872907,-0.0002872907,0.0000087580,-0.0970774873
6061,-0.0002613832,-0.0002613832,0.0000085335,-0.0894777098
6062,0.0007446977,0.0007446977,0.0000083332,0.2579726383
6063,-0.0023680281,-0.0023680281,0.0000078960,-0.8427204521
6064,-0.0052280468,-0.0052280468,0.0000086574,-1.7768313034
6065,-0.0001593534,-0.0001593534,0.0000112637,-0.0474811628
6066,0.0003462310,0.0003462310,0.0000106289,0.1061994925
6067,-0.0030639414,-0.0030639414,0.0000099277,-0.9724272821
6068,-0.0003328056,-0.0003328056,0.0000108733,-0.1009276537
6069,0.0000498256,0.0000498256,0.0000103576,0.0154818722
6070,0.0026937393,0.0026937393,0.0000097880,0.8610096639
6071,0.0066247612,0.0066247612,0.0000088399,2.2281641689
6072,-0.0029048152,-0.0029048152,0.0000087386,-0.9826472845
6073,-0.0016938949,-0.0016938949,0.0000097084,-0.5436415111
6074,-0.0013527627,-0.0013527627,0.0000099234,-0.4294291246
6075,-0.0006738130,-0.0006738130,0.0000099525,-0.2135860111
6076,-0.0009678968,-0.0009678968,0.0000096949,-0.3108543957
6077,-0.0042167228,-0.0042167228,0.0000095889,-1.3617294890
6078,0.0036058415,0.0036058415,0.0000113453,1.0705274593
6079,0.0011770627,0.0011770627,0.0000100791,0.3707565364
6080,-0.0050587405,-0.0050587405,0.0000092628,-1.6621525043
6081,-0.0041553262,-0.0041553262,0.0000116926,-1.2152072485
6082,-0.0008176395,-0.0008176395,0.0000132229,-0.2248529180
6083,-0.0061102991,-0.0061102991,0.0000125702,-1.7234201747
6084,0.0003785328,0.0003785328,0.0000157178,0.0954788134
6085,0.0010849485,0.0010849485,0.0000142173,0.2877406231
6086,0.0065883791,0.0065883791,0.0000127344,1.8462422997
6087,0.0056641025,0.0056641025,0.0000116435,1.6599266337
6088,-0.0037484432,-0.0037484432,0.0000105684,-1.1530474217
6089,0.0015417167,0.0015417167,0.0000119042,0.4468419758
6090,0.0082387394,0.0082387394,0.0000107055,2.5180082089
6091,-0.0106273479,-0.0106273479,0.0000107979,-3.2341183951
6092,0.0086350197,0.0086350197,0.0000193174,1.9646686720
6093,-0.0006348844,-0.0006348844,0.0000173527,-0.1524090915
6094,-0.0015380879,-0.0015380879,0.0000160344,-0.3841088236
6095,-0.0068538849,-0.0068538849,0.0000153635,-1.7486076434
6096,0.0013093447,0.0013093447,0.0000190942,0.2996424811
6097,-0.0025835765,-0.0025835765,0.0000167436,-0.6313881510
6098,-0.0001410611,-0.0001410611,0.0000166230,-0.0345981153
6099,-0.0002252823,-0.0002252823,0.0000151881,-0.0578063912
6100,-0.0020862898,-0.0020862898,0.0000140002,-0.5575806468
6101,-0.0003852796,-0.0003852796,0.0000138984,-0.1033459279
6102,0.0013347166,0.0013347166,0.0000129647,0.3706872802
6103,-0.0062257092,-0.0062257092,0.0000116285,-1.8256905336
6104,0.0015804156,0.0015804156,0.0000149452,0.4088091053
6105,-0.0009665837,-0.0009665837,0.0000132173,-0.2658689761
6106,-0.0027495580,-0.0027495580,0.0000126328,-0.7735924692
6107,-0.0013007522,-0.0013007522,0.0000130932,-0.3594775644
6108,0.0048527629,0.0048527629,0.0000126845,1.3625507688
6109,0.0005030405,0.0005030405,0.0000112310,0.1501048512
6110,-0.0011699593,-0.0011699593,0.0000103904,-0.3629569052
6111,0.0029482644,0.0029482644,0.0000102774,0.9196552699
6112,-0.0005097008,-0.0005097008,0.0000092252,-0.1678134416
6113,0.0013091375,0.0013091375,0.0000090092,0.4361552133
6114,0.0044919450,0.0044919450,0.0000083506,1.5544451599
6115,0.0025570479,0.0025570479,0.0000078088,0.9150517330
6116,0.0003111224,0.0003111224,0.0000072499,0.1155488640
6117,-0.0005094268,-0.0005094268,0.0000070835,-0.1914073717
6118,-0.0003680362,-0.0003680362,0.0000071695,-0.1374503313
6119,0.0008482478,0.0008482478,0.0000071994,0.3161364009
6120,0.0046738823,0.0046738823,0.0000069279,1.7757341661
6121,-0.0003949080,-0.0003949080,0.0000067507,-0.1519918258
6122,-0.0004200835,-0.0004200835,0.0000068485,-0.1605228287
6123,-0.0002089779,-0.0002089779,0.0000069400,-0.0793268670
6124,0.0017905815,0.0017905815,0.0000069562,0.6789012570
6125,-0.0005730965,-0.0005730965,0.0000066009,-0.2230629866
6126,0.0009212599,0.0009212599,0.0000067744,0.3539541535
6127,-0.0010635020,-0.0010635020,0.0000065609,-0.4151996935
6128,-0.0005947238,-0.0005947238,0.0000069057,-0.2263138185
6129,-0.0000630846,-0.0000630846,0.0000070438,-0.0237694412
6130,-0.0001857705,-0.0001857705,0.0000070042,-0.0701936011
6131,0.0013966092,0.0013966092,0.0000070045,0.5277007239
6132,0.0007277170,0.0007277170,0.0000066817,0.2815266016
6133,-0.0017282158,-0.0017282158,0.0000065178,-0.6769354543
6134,0.0026673080,0.0026673080,0.0000071307,0.9988667002
6135,-0.0002552913,-0.0002552913,0.0000067045,-0.0985941679
6136,0.0006919461,0.0006919461,0.0000067682,0.2659713144
6137,0.0015302768,0.0015302768,0.0000065969,0.5957985872
6138,0.0007797065,0.0007797065,0.0000063314,0.3098706717
6139,0.0013010386,0.0013010386,0.0000062159,0.5218403305
6140,-0.0020137811,-0.0020137811,0.0000060438,-0.8191388491
6141,-0.0022902854,-0.0022902854,0.0000068351,-0.8760289845
6142,-0.0008610930,-0.0008610930,0.0000076708,-0.3109056142
6143,0.0002260668,0.0002260668,0.0000077958,0.0809667894
6144,0.0003562987,0.0003562987,0.0000075658,0.1295344877
6145,0.0004426661,0.0004426661,0.0000073393,0.1633986763
6146,0.0006273544,0.0006273544,0.0000071283,0.2349742344
6147,0.0004709735,0.0004709735,0.0000069112,0.1791508148
6148,0.0013441726,0.0013441726,0.0000067618,0.5169198423
6149,0.0008816080,0.0008816080,0.0000064884,0.3461052344
6150,-0.0016361989,-0.0016361989,0.0000063294,-0.6503615676
6151,0.0031109612,0.0031109612,0.0000069255,1.1821414842
6152,-0.0027846193,-0.0027846193,0.0000065519,-1.0878849625
6153,0.0026130782,0.0026130782,0.0000076696,0.9435543562
6154,-0.0031602881,-0.0031602881,0.0000071369,-1.1829667959
6155,-0.0037734378,-0.0037734378,0.0000084100,-1.3011865522
6156,0.0017122188,0.0017122188,0.0000099547,0.5426809989
6157,-0.0014050301,-0.0014050301,0.0000090679,-0.4665871873
6158,-0.0023378392,-0.0023378392,0.0000092295,-0.7695301307
6159,-0.0003083674,-0.0003083674,0.0000098286,-0.0983609977
6160,-0.0011655566,-0.0011655566,0.0000094557,-0.3790407700
6161,-0.0013973771,-0.0013973771,0.0000094637,-0.4542375524
6162,-0.0007541783,-0.0007541783,0.0000095717,-0.2437700984
6163,-0.0000834540,-0.0000834540,0.0000093977,-0.0272230473
6164,0.0003972235,0.0003972235,0.0000090140,0.1323052851
6165,-0.0005020250,-0.0005020250,0.0000085505,-0.1716839763
6166,-0.0048927651,-0.0048927651,0.0000084273,-1.6854258264
6167,-0.0033494719,-0.0033494719,0.0000107805,-1.0201312555
6168,-0.0002947706,-0.0002947706,0.0000118242,-0.0857232987
6169,0.0084655713,0.0084655713,0.0000111562,2.5345289105
6170,-0.0019771770,-0.0019771770,0.0000112385,-0.5897812737
6171,0.0025671017,0.0025671017,0.0000114110,0.7599423369
6172,-0.0051118531,-0.0051118531,0.0000101617,-1.6035964667
6173,0.0023623535,0.0023623535,0.0000125735,0.6662179255
6174,0.0008920583,0.0008920583,0.0000111289,0.2674039618
6175,0.0057004188,0.0057004188,0.0000102017,1.7847188352
6176,0.0026096930,0.0026096930,0.0000094755,0.8477906235
6177,0.0003495763,0.0003495763,0.0000085914,0.1192644113
6178,0.0023650287,0.0023650287,0.0000082063,0.8255863577
6179,0.0022876205,0.0022876205,0.0000075775,0.8310367034
6180,-0.0029948979,-0.0029948979,0.0000070728,-1.1261212247
6181,-0.0006692106,-0.0006692106,0.0000082569,-0.2328922433
6182,0.0037282530,0.0037282530,0.0000082330,1.2993482276
6183,0.0007580109,0.0007580109,0.0000076233,0.2745387256
6184,0.0010417377,0.0010417377,0.0000072993,0.3855841205
6185,-0.0029003589,-0.0029003589,0.0000069772,-1.0980239331
6186,-0.0003067158,-0.0003067158,0.0000081173,-0.1076539381
6187,-0.0017824457,-0.0017824457,0.0000079918,-0.6305125799
6188,0.0005930126,0.0005930126,0.0000084558,0.2039326991
6189,-0.0019688701,-0.0019688701,0.0000080326,-0.6946883855
6190,0.0015471693,0.0015471693,0.0000085795,0.5282098931
6191,0.0000721755,0.0000721755,0.0000079591,0.0255833822
6192,-0.0060271566,-0.0060271566,0.0000077451,-2.1656993793
6193,-0.0018167155,-0.0018167155,0.0000110771,-0.5458519167
6194,-0.0015945211,-0.0015945211,0.0000111852,-0.4767702953
6195,-0.0017910368,-0.0017910368,0.0000111678,-0.5359459133
6196,0.0001401272,0.0001401272,0.0000112515,0.0417750078
6197,0.0081922536,0.0081922536,0.0000105178,2.5260455090
6198,0.0000108034,0.0000108034,0.0000106389,0.0033121599
6199,0.0017651323,0.0017651323,0.0000100396,0.5570826656
6200,0.0006577667,0.0006577667,0.0000091301,0.2176874010
6201,0.0078755037,0.0078755037,0.0000085835,2.6881051413
6202,0.0002913631,0.0002913631,0.0000090898,0.0966400298
6203,0.0034056770,0.0034056770,0.0000086427,1.1584509362
6204,0.0031469543,0.0031469543,0.0000079250,1.1178655986
6205,0.0041632826,0.0041632826,0.0000073455,1.5361160043
6206,0.0019129923,0.0019129923,0.0000069820,0.7239747938
6207,0.0000053738,0.0000053738,0.0000066122,0.0020898241
6208,0.0010275878,0.0010275878,0.0000066190,0.3994139691
6209,0.0008604928,0.0008604928,0.0000064146,0.3397533459
6210,-0.0041364071,-0.0041364071,0.0000062715,-1.6517291206
6211,0.0027727794,0.0027727794,0.0000082221,0.9669936067
6212,0.0007247370,0.0007247370,0.0000075781,0.2632686771
6213,0.0018848663,0.0018848663,0.0000072682,0.6991461616
6214,-0.0032198964,-0.0032198964,0.0000068474,-1.2304900118
6215,-0.0003378475,-0.0003378475,0.0000081813,-0.1181164321
6216,0.0010489314,0.0010489314,0.0000080564,0.3695523616
6217,0.0001906307,0.0001906307,0.0000076052,0.0691251889
6218,0.0011034944,0.0011034944,0.0000074137,0.4052775128
6219,-0.0009159538,-0.0009159538,0.0000070621,-0.3446731763
6220,-0.0040368641,-0.0040368641,0.0000072881,-1.4953276121
6221,0.0042172213,0.0042172213,0.0000090995,1.3980314422
6222,0.0007150030,0.0007150030,0.0000083517,0.2474117502
6223,-0.0019362559,-0.0019362559,0.0000079179,-0.6881106865
6224,0.0026717990,0.0026717990,0.0000084625,0.9184482726
6225,-0.0026052896,-0.0026052896,0.0000077728,-0.9344737326
6226,-0.0012826318,-0.0012826318,0.0000086726,-0.4355390410
6227,0.0000898816,0.0000898816,0.0000088317,0.0302446365
6228,0.0024668006,0.0024668006,0.0000084806,0.8470708790
6229,-0.0009401199,-0.0009401199,0.0000077944,-0.3367372093
6230,-0.0003769998,-0.0003769998,0.0000079319,-0.1338603145
6231,-0.0022504744,-0.0022504744,0.0000078554,-0.8029517358
6232,0.0046518054,0.0046518054,0.0000085611,1.5898532188
6233,-0.0029828576,-0.0029828576,0.0000079978,-1.0547442584
6234,0.0038911491,0.0038911491,0.0000090866,1.2908564120
6235,0.0025262215,0.0025262215,0.0000083077,0.8764583834
6236,-0.0040080136,-0.0040080136,0.0000076525,-1.4488644884
6237,0.0092635651,0.0092635651,0.0000094166,3.0187824698
6238,-0.0041822129,-0.0041822129,0.0000104521,-1.2936124838
6239,-0.0011407765,-0.0011407765,0.0000121109,-0.3278021110
6240,0.0042441596,0.0042441596,0.0000117564,1.2378135383
6241,0.0016358959,0.0016358959,0.0000104383,0.5063374657
6242,-0.0029579622,-0.0029579622,0.0000094779,-0.9608099451
6243,0.0011735918,0.0011735918,0.0000104043,0.3638401562
6244,0.0012475558,0.0012475558,0.0000095340,0.4040387910
6245,0.0022768438,0.0022768438,0.0000087965,0.7676772031
6246,0.0003026498,0.0003026498,0.0000080609,0.1065976980
6247,0.0022728101,0.0022728101,0.0000077704,0.8153429680
6248,-0.0002126235,-0.0002126235,0.0000072296,-0.0790777158
6249,-0.0045610225,-0.0045610225,0.0000072046,-1.6992510771
6250,0.0033620001,0.0033620001,0.0000093883,1.0972472194
6251,0.0014294703,0.0014294703,0.0000085151,0.4898702001
6252,0.0044137647,0.0044137647,0.0000079229,1.5680807282
6253,0.0016743390,0.0016743390,0.0000074661,0.6127676576
6254,0.0007200526,0.0007200526,0.0000070289,0.2715947240
6255,0.0002507257,0.0002507257,0.0000068096,0.0960813605
6256,-0.0023069344,-0.0023069344,0.0000067258,-0.8895323152
6257,0.0002252157,0.0002252157,0.0000075814,0.0817947213
6258,-0.0021213756,-0.0021213756,0.0000073847,-0.7806419148
6259,-0.0017450750,-0.0017450750,0.0000080785,-0.6139735717
6260,0.0023370245,0.0023370245,0.0000085150,0.8008885166
6261,0.0014300939,0.0014300939,0.0000078288,0.5111116250
6262,0.0003366316,0.0003366316,0.0000073566,0.1241124327
6263,-0.0014754268,-0.0014754268,0.0000071675,-0.5511043317
6264,-0.0003618837,-0.0003618837,0.0000075962,-0.1313016430
6265,-0.0017167874,-0.0017167874,0.0000075631,-0.6242624933
6266,-0.0021935685,-0.0021935685,0.0000080481,-0.7732216998
6267,0.0030316123,0.0030316123,0.0000087038,1.0275892899
6268,-0.0020679585,-0.0020679585,0.0000079634,-0.7328138208
6269,-0.0030728123,-0.0030728123,0.0000085662,-1.0498827577
6270,-0.0006758639,-0.0006758639,0.0000096528,-0.2175370357
6271,-0.0009487267,-0.0009487267,0.0000094377,-0.3088222174
6272,0.0001796824,0.0001796824,0.0000093585,0.0587357614
6273,-0.0012313870,-0.0012313870,0.0000089014,-0.4127303131
6274,0.0067768223,0.0067768223,0.0000090094,2.2577671691
6275,0.0011526264,0.0011526264,0.0000089201,0.3859253030
6276,0.0013879537,0.0013879537,0.0000083043,0.4816416837
6277,0.0035903394,0.0035903394,0.0000077550,1.2892731610
6278,-0.0003108931,-0.0003108931,0.0000072364,-0.1155709398
6279,0.0000388608,0.0000388608,0.0000072394,0.0144430706
6280,0.0008160934,0.0008160934,0.0000071431,0.3053481367
6281,-0.0026641309,-0.0026641309,0.0000068869,-1.0151847541
6282,0.0009361167,0.0009361167,0.0000079078,0.3328900457
6283,0.0005822289,0.0005822289,0.0000075022,0.2125681347
6284,-0.0015874332,-0.0015874332,0.0000072344,-0.5901939119
6285,-0.0013067380,-0.0013067380,0.0000077022,-0.4708487045
6286,0.0055969419,0.0055969419,0.0000079949,1.9794491244
6287,0.0054475776,0.0054475776,0.0000077794,1.9531263105
6288,-0.0061153825,-0.0061153825,0.0000075769,-2.2216640892
6289,0.0013356813,0.0013356813,0.0000109936,0.4028407788
6290,0.0012303921,0.0012303921,0.0000099909,0.3892618312
6291,0.0001199985,0.0001199985,0.0000091790,0.0396075040
6292,0.0037048904,0.0037048904,0.0000087665,1.2512995635
6293,-0.0006887930,-0.0006887930,0.0000080409,-0.2429047713
6294,-0.0007469970,-0.0007469970,0.0000080538,-0.2632195066
6295,-0.0045874937,-0.0045874937,0.0000080856,-1.6133122443
6296,-0.0043194774,-0.0043194774,0.0000102295,-1.3505286475
6297,-0.0006551584,-0.0006551584,0.0000120095,-0.1890530982
6298,0.0000326496,0.0000326496,0.0000114566,0.0096460609
6299,0.0026247676,0.0026247676,0.0000107271,0.8014007826
6300,-0.0031324445,-0.0031324445,0.0000096028,-1.0108430230
6301,-0.0075291006,-0.0075291006,0.0000106237,-2.3099624942
6302,0.0000810876,0.0000810876,0.0000153186,0.0207178780
6303,0.0012164047,0.0012164047,0.0000139894,0.3252213365
6304,0.0008497549,0.0008497549,0.0000125100,0.2402510782
6305,0.0002696213,0.0002696213,0.0000113690,0.0799636247
6306,-0.0014539731,-0.0014539731,0.0000105764,-0.4470821845
6307,-0.0026356714,-0.0026356714,0.0000105685,-0.8107456722
6308,-0.0027360097,-0.0027360097,0.0000111874,-0.8179996269
6309,0.0012432631,0.0012432631,0.0000117987,0.3619477569
6310,-0.0089105375,-0.0089105375,0.0000106791,-2.7266910157
6311,-0.0078681588,-0.0078681588,0.0000169590,-1.9106133084
6312,-0.0001590482,-0.0001590482,0.0000217508,-0.0341029139
6313,0.0007089099,0.0007089099,0.0000195636,0.1602753224
6314,0.0026920804,0.0026920804,0.0000173406,0.6464807499
6315,-0.0019562958,-0.0019562958,0.0000149809,-0.5054359634
6316,-0.0021269586,-0.0021269586,0.0000146823,-0.5550887132
6317,-0.0000086862,-0.0000086862,0.0000145211,-0.0022794429
6318,0.0055951473,0.0055951473,0.0000133463,1.5315513245
6319,-0.0012331745,-0.0012331745,0.0000118656,-0.3579977781
6320,-0.0117049871,-0.0117049871,0.0000115866,-3.4386966617
6321,-0.0001520350,-0.0001520350,0.0000216832,-0.0326499378
6322,-0.0004208973,-0.0004208973,0.0000195026,-0.0953080053
